time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
1019000,2025-03-04 14:01:27,51.2585922484894,-0.0458950857917374,13.451444,,,538.16271932094,19.028872,12.7952968,14.48900965,2911.18119552,24,5,11.017,564.73752332094,40.026248,31.6303316,368.89108792,12.750558,-1.11847,0,353.9, -28.4, -1.1,0,0,1684,942,1024,1024,100,-12,0,0,3.5,-29.6,0,39,3.678,3.682,3.661,0,0,0,8.08,106.7,538.16271932094,13.451444,6,P-GPS,
1019100,2025-03-04 14:01:27,51.2585970945065,-0.0458964528315171,13.451444,,,538.16271932094,19.028872,13.7124422,12.9951447728,2912.975815,24,5,11.017,564.73752332094,40.026248,31.6303316,368.89108792,13.645334,-1.342164,0,353.8, -29, -0.8,0,0,1684,888,1024,1024,100,-21,0,0,3.5,-29.6,0,39,3.678,3.682,3.661,0,0,0,8.08,106.7,538.16271932094,13.451444,6,P-GPS,
1019200,2025-03-04 14:01:27,51.2586025212979,-0.0458975335339204,13.451444,,,538.16271932094,18.700788,14.6295876,11.5066276648,2914.97056572,24,5,11.017,564.73752332094,40.026248,31.6303316,368.89108792,14.54011,-1.565858,0,353.8, -28.7, -0.1,0,0,1684,894,1024,1024,100,-20,0,0,3.5,-29.6,0,39,3.678,3.682,3.661,0,0,0,8.08,106.7,538.16271932094,13.451444,6,P-GPS,
1019300,2025-03-04 14:01:27,51.2586081066133,-0.0458990087061885,13.451444,,,538.16271932094,18.700788,15.5243636,10.0859255196,2917.03749492,24,5,11.017,564.73752332094,40.026248,31.6303316,368.89108792,15.434886,-1.565858,0,353.8, -28.6, 0.2,0,0,1684,894,1024,1024,100,-20,0,0,3.5,-29.6,0,39,3.678,3.682,3.661,0,0,0,8.08,106.7,538.16271932094,13.451444,6,P-GPS,
1019400,2025-03-04 14:01:27,51.2586141944047,-0.0459002679342517,13.451444,,,538.16271932094,18.700788,15.5243636,8.9076774504,2919.2750278,24,5,11.017,564.73752332094,40.026248,31.6303316,368.89108792,16.329662,-1.789552,0,354, -28.7, 0.6,0,0,1684,907,1024,1024,100,-18,0,0,3.5,-29.6,0,39,3.678,3.682,3.661,0,0,0,8.08,106.7,538.16271932094,13.451444,6,P-GPS,
1019500,2025-03-04 14:01:28,51.2586207535663,-0.0459023347403018,13.451444,,,538.16271932094,18.372704,17.3139156,7.9905186284,2921.71597276,24,5,11.017,564.73752332094,40.026248,31.6303316,368.89108792,17.224438,-1.789552,0,354.1, -28.8, 0.6,0,0,1684,894,1024,1024,100,-20,0,0,3.5,-29.6,0,39,3.678,3.682,3.661,0,0,0,8.08,106.7,538.16271932094,13.451444,6,P-GPS,
1019600,2025-03-04 14:01:28,51.2586274978731,-0.0459037504482419,13.451444,,,538.16271932094,18.372704,17.9849976,7.9230317496,2924.1962878,24,5,11.017,564.73752332094,40.026248,31.6303316,368.89108792,17.89552,-1.789552,0,354.2, -29.1, 0.4,0,0,1684,893,1024,1024,100,-20,0,0,3.5,-29.6,0,39,3.678,3.682,3.661,0,0,0,8.08,106.7,538.16271932094,13.451444,6,P-GPS,
1019700,2025-03-04 14:01:28,51.2586348159915,-0.0459053453760654,13.451444,,,538.16271932094,18.04462,18.902143,8.6803808552,2926.89313828,24,5,11.017,564.73752332094,40.026248,31.6303316,368.89108792,18.790296,-2.013246,0,354.2, -29.1, 0.5,0,0,1684,897,1024,1024,100,-19,0,0,3.5,-29.6,0,39,3.678,3.682,3.661,0,0,0,8.08,106.7,538.16271932094,13.451444,6,P-GPS,
1019800,2025-03-04 14:01:28,51.2586422145649,-0.0459068470468449,13.451444,,,538.16271932094,17.716536,19.796919,10.1575462568,2929.61295464,24,5,11.017,564.73752332094,40.026248,31.6303316,368.89108792,19.685072,-2.013246,0,354.4, -29, 0,0,0,1684,891,1024,1024,100,-20,0,0,3.5,-29.6,0,39,3.678,3.682,3.661,0,0,0,8.08,106.7,538.16271932094,13.451444,6,P-GPS,
1019900,2025-03-04 14:01:28,51.2586500355149,-0.0459089536252358,13.451444,,,538.16271932094,17.388452,20.4456316,12.1303153488,2932.50665552,24,5,11.017,564.73752332094,40.026248,31.6303316,368.89108792,20.356154,-2.013246,0,354.4, -28.2, -0.1,0,0,1684,866,1024,1024,100,-24,0,0,3.5,-29.6,0,39,3.678,3.682,3.661,0,0,0,8.08,106.7,538.16271932094,13.451444,6,P-GPS,
1020000,2025-03-04 14:01:28,51.2586580376438,-0.0459105681261139,13.451444,,,538.16271932094,17.060368,21.1167136,14.5243442968,2935.449569,24,5,10.997,564.73752332094,40.026248,31.6303316,368.89108792,21.027236,-2.013246,0,354.3, -28.3, -0.4,0,0,1684,866,1024,1024,100,-24,0,0,3.5,-29.6,0,39,3.669,3.67,3.644,0,0,0,8.834,106.7,538.16271932094,13.451444,6,P-GPS,
1020100,2025-03-04 14:01:28,51.2586664125562,-0.0459124824621117,13.779528,,,538.49080332094,16.732284,21.7877956,17.1961291592,2938.53683944,24,5,10.997,564.73752332094,40.026248,31.6303316,368.89108792,21.698318,-2.013246,0,354.3, -28.8, -0.5,0,0,1684,838,1024,1024,100,-28,0,0,3.5,-29.6,0,39,3.669,3.67,3.644,0,0,0,8.834,106.7,538.49080332094,13.779528,6,P-GPS,
1020200,2025-03-04 14:01:28,51.2586749386551,-0.0459142027343621,13.779528,,,538.49080332094,16.4042,22.481247,20.0526253136,2941.67332248,24,5,10.997,564.73752332094,40.026248,31.6303316,368.89108792,22.3694,-2.23694,0,354.2, -29.2, -0.8,0,0,1684,907,1024,1024,100,-18,0,0,3.5,-29.6,0,39,3.669,3.67,3.644,0,0,0,8.834,106.7,538.49080332094,13.779528,6,P-GPS,
1020300,2025-03-04 14:01:28,51.2586838366895,-0.045916890885734,13.779528,,,538.49080332094,16.4042,23.152329,23.0689968012,2944.97712836,24,5,10.997,564.73752332094,40.026248,31.6303316,368.89108792,23.040482,-2.23694,0,354.2, -29.4, -0.6,0,0,1684,891,1024,1024,100,-20,0,0,3.5,-29.6,0,39,3.669,3.67,3.644,0,0,0,8.834,106.7,538.49080332094,13.779528,6,P-GPS,
1020400,2025-03-04 14:01:28,51.2586928640052,-0.045918789234915,13.779528,,,538.49080332094,16.076116,23.823411,26.229987716,2948.29733844,24,5,10.997,564.73752332094,40.026248,31.6303316,368.89108792,23.711564,-2.23694,0,354.3, -28.5, -0.6,0,0,1684,902,1024,1024,100,-18,0,0,3.5,-29.6,0,39,3.669,3.67,3.644,0,0,0,8.834,106.7,538.49080332094,13.779528,6,P-GPS,
1020500,2025-03-04 14:01:29,51.2587017376842,-0.045921211509105,13.451444,,,538.16271932094,16.076116,24.494493,29.3556767924,2951.58145928,24,5,10.997,564.73752332094,40.026248,31.6303316,368.89108792,24.382646,-2.23694,0,354.2, -27.3, -0.7,0,0,1684,904,1024,1024,100,-18,0,0,3.5,-29.6,0,39,3.669,3.67,3.644,0,0,0,8.834,106.7,538.16271932094,13.451444,6,P-GPS,
1020600,2025-03-04 14:01:29,51.2587112008949,-0.0459232392235597,13.451444,,,538.16271932094,14.107612,24.941881,32.7354997352,2955.06571136,24,5,10.997,564.73752332094,40.026248,31.6303316,368.89108792,24.830034,-2.460634,0,354.2, -26.6, -0.6,0,0,1684,907,1024,1024,100,-18,0,0,3.5,-29.6,0,39,3.669,3.67,3.644,0,0,0,8.834,106.7,538.16271932094,13.451444,6,P-GPS,
1020700,2025-03-04 14:01:29,51.2587214611761,-0.0459256755171578,13.451444,,,538.16271932094,13.779528,25.389269,36.417980168,2958.85180072,24,5,10.997,564.73752332094,40.026248,31.6303316,368.89108792,25.277422,-2.460634,0,354.2, -25.6, -0.7,0,0,1684,911,1024,1024,100,-17,0,0,3.5,-29.6,0,39,3.669,3.67,3.644,0,0,0,8.834,106.7,538.16271932094,13.451444,6,P-GPS,
1020800,2025-03-04 14:01:29,51.2587313571463,-0.0459278129794648,13.451444,,,538.16271932094,13.779528,25.836657,39.990486844,2962.49353312,24,5,10.997,564.73752332094,40.026248,31.6303316,368.89108792,25.72481,-2.460634,0,354.2, -25.1, -0.8,0,0,1612,1020,1024,1024,89,-1,0,0,3.5,-29.6,0,39,3.669,3.67,3.644,0,0,0,8.834,106.7,538.16271932094,13.451444,6,P-GPS,
1020900,2025-03-04 14:01:29,51.258742511337,-0.0459305973135469,13.451444,,,538.16271932094,13.451444,26.284045,44.028216632,2966.61426816,24,5,10.997,564.73752332094,40.026248,31.6303316,368.89108792,26.172198,-2.460634,0,354, -24.6, -1,0,0,1612,1020,1024,1024,89,-1,0,0,3.5,-29.6,0,39,3.669,3.67,3.644,0,0,0,8.834,106.7,538.16271932094,13.451444,6,P-GPS,
1021000,2025-03-04 14:01:29,51.2587538942093,-0.0459331571827857,13.451444,,,538.16271932094,13.451444,26.7538024,48.164043536,2970.80718168,24,5,11.014,564.73752332094,40.026248,31.6303316,368.89108792,26.619586,-2.684328,0,353.9, -21.3, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,3.5,-29.6,0,39,3.673,3.676,3.654,0,0,0,9.234,106.7,538.16271932094,13.451444,6,P-GPS,
1021100,2025-03-04 14:01:29,51.2587643939834,-0.0459355210828926,13.451444,,,538.16271932094,13.12336,26.7538024,51.987206388,2974.67529204,24,5,11.014,564.73752332094,40.026248,31.6303316,368.89108792,26.619586,-2.684328,0,353.9, -4, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,3.5,-29.6,0,39,3.673,3.676,3.654,0,0,0,9.234,106.7,538.16271932094,13.451444,6,P-GPS,
1021200,2025-03-04 14:01:29,51.2587747850276,-0.0459378817300345,13.451444,,,538.16271932094,11.48294,26.284045,55.776904672,2978.50403232,24,5,11.014,564.73752332094,40.026248,31.6303316,368.89108792,26.172198,-2.460634,-0.447388,354.1, 17.5, 0,0,0,1024,1024,1024,1024,0,0,0,0,3.5,-29.6,0,39,3.673,3.676,3.654,0,0,0,9.234,106.7,538.16271932094,13.451444,6,P-GPS,
1021300,2025-03-04 14:01:29,51.2587839006832,-0.04594012266527,13.779528,,,538.49080332094,11.48294,24.941881,59.106301104,2981.87017416,24,5,11.014,564.73752332094,40.026248,31.6303316,368.89108792,24.830034,-2.460634,-0.671082,354.3, 24.2, 0.5,0,0,1024,1024,1004,501,0,0,-3,-79,3.5,-29.6,0,39,3.673,3.676,3.654,0,0,0,9.234,106.7,538.49080332094,13.779528,6,P-GPS,
1021400,2025-03-04 14:01:29,51.2587946290871,-0.0459424994929538,13.779528,,,538.49080332094,11.48294,23.823411,63.02821724,2985.82030552,24,5,11.014,564.73752332094,40.026248,31.6303316,368.89108792,23.711564,-2.23694,-0.447388,354.3, 25.8, 0.1,0,0,1024,1024,825,364,0,0,-30,-100,3.3,-29.6,0,39,3.673,3.676,3.654,0,0,0,9.234,106.7,538.49080332094,13.779528,6,P-GPS,
1021500,2025-03-04 14:01:29,51.2588037258445,-0.0459446761746072,13.779528,,,538.49080332094,11.48294,23.823411,66.357285588,2989.17660484,24,5,11.014,564.73752332094,40.026248,31.6303316,368.89108792,22.593094,-2.23694,0,351.9, 27.7, -1.4,0,0,1024,1024,752,364,0,0,-41,-100,0.9,-29.6,0,39,3.673,3.676,3.654,0,0,0,9.234,106.7,538.49080332094,13.779528,6,P-GPS,
1021600,2025-03-04 14:01:30,51.2588123558322,-0.0459467781921068,13.779528,,,538.49080332094,8.858268,21.5641016,69.518374928,2992.36230048,24,5,11.014,564.73752332094,40.026248,31.6303316,368.89108792,21.474624,-2.013246,0.223694,347.9, 26.6, -3.5,0,0,1024,1024,764,364,0,0,-39,-100,356.3,-29.6,0,39,3.673,3.676,3.654,0,0,0,9.234,106.7,538.49080332094,13.779528,6,P-GPS,
1021700,2025-03-04 14:01:30,51.2588190180814,-0.0459480896288812,13.779528,,,538.49080332094,8.530184,20.6693256,71.957351384,2994.80980712,24,5,11.014,564.73752332094,40.026248,31.6303316,368.89108792,20.579848,-2.013246,0.894776,341.7, 26.9, -7.4,0,0,1024,1024,747,364,0,0,-42,-100,350.6,-29.6,0,39,3.673,3.676,3.654,0,0,0,9.234,106.7,538.49080332094,13.779528,6,P-GPS,
1021800,2025-03-04 14:01:30,51.2588267524463,-0.0459500618866535,13.451444,,,538.16271932094,7.874016,19.7745496,74.793965648,2997.66741876,24,5,11.014,564.73752332094,40.026248,31.6303316,368.89108792,19.685072,-1.789552,1.565858,334.2, 27.2, -11.7,0,0,1024,1024,747,364,0,0,-42,-100,344.7,-29.6,0,39,3.673,3.676,3.654,0,0,0,9.234,106.7,538.16271932094,13.451444,6,P-GPS,
1021900,2025-03-04 14:01:30,51.2588379379738,-0.0459522857275817,13.451444,,,538.16271932094,7.217848,18.6560796,78.892390976,3001.78159212,23,5,11.014,564.73752332094,40.026248,31.6303316,368.89108792,18.566602,-1.789552,2.013246,327, 26.3, -15.6,0,0,1024,1024,769,364,0,0,-39,-100,338.7,-29.6,0,39,3.673,3.676,3.654,0,0,0,9.234,106.7,538.16271932094,13.451444,6,P-GPS,
1022000,2025-03-04 14:01:30,51.2588451335907,-0.0459542662365372,13.12336,,,537.83463532094,6.56168,17.5376096,81.535763764,3004.4456342,23,5,11.033,564.73752332094,40.026248,31.6303316,368.89108792,17.448132,-1.789552,2.23694,319.8, 26.2, -19.5,0,0,1024,1024,779,364,0,0,-37,-100,332.7,-29.6,0,39,3.717,3.717,3.708,0,0,0,8.059,106.7,537.83463532094,13.12336,6,P-GPS,
1022100,2025-03-04 14:01:30,51.2588529577011,-0.0459562234978569,12.795276,,,537.50655132094,5.577428,15.9717516,84.408795352,3007.33605424,23,5,11.033,564.73752332094,40.026248,31.6303316,368.89108792,15.882274,-1.789552,2.013246,313.7, 24, -21.6,0,0,1024,1024,1024,1024,0,0,0,0,326.7,-29.6,0,39,3.717,3.717,3.708,0,0,0,8.059,106.7,537.50655132094,12.795276,6,P-GPS,
1022200,2025-03-04 14:01:30,51.2588591183136,-0.0459581614232304,12.467192,,,537.17846732094,4.92126,14.4058936,86.676840044,3009.62608056,23,5,11.033,564.73752332094,40.026248,31.6303316,368.89108792,14.316416,-1.565858,2.013246,309.5, 21.6, -25.1,0,0,1024,1024,1024,1024,0,0,0,0,321.2,-29.6,0,39,3.717,3.717,3.708,0,0,0,8.059,106.7,537.17846732094,12.467192,6,P-GPS,
1022300,2025-03-04 14:01:30,51.2588654153435,-0.0459595672333088,12.139108,,,536.85038332094,4.265092,12.6610804,88.988847992,3011.94563444,23,5,11.033,564.73752332094,40.026248,31.6303316,368.89108792,12.526864,-1.789552,1.565858,305, 20.9, -28.8,0,0,936,1024,1024,1024,-13,0,0,0,318,-29.6,0,39,3.717,3.717,3.708,0,0,0,8.059,106.7,536.85038332094,12.139108,6,P-GPS,
1022400,2025-03-04 14:01:30,51.2588702633877,-0.0459615856750986,11.811024,,,536.52229932094,3.937008,10.8938978,90.781827052,3013.77306232,23,5,11.033,564.73752332094,40.026248,31.6303316,368.89108792,10.737312,-1.789552,0.894776,302.2, 18.8, -29.1,0,0,1024,1024,1024,1024,0,0,0,0,316.5,-29.6,0,39,3.717,3.717,3.708,0,0,0,8.059,106.7,536.52229932094,11.811024,6,P-GPS,
1022500,2025-03-04 14:01:31,51.2588744813966,-0.0459628276839741,11.811024,,,536.52229932094,3.28084,9.395148,92.335304792,3015.338023,23,5,11.033,564.73752332094,40.026248,31.6303316,368.89108792,9.171454,-2.013246,0.671082,302.5, 18, -26.3,0,0,1024,1024,1024,1024,0,0,0,0,316.3,-29.6,0,39,3.717,3.717,3.708,0,0,0,8.059,106.7,536.52229932094,11.811024,6,P-GPS,
1022600,2025-03-04 14:01:31,51.2588780458286,-0.0459648931684602,11.48294,,,536.19421532094,2.952756,7.8740288,93.663716908,3016.72253748,23,5,11.033,564.73752332094,40.026248,31.6303316,368.89108792,7.605596,-2.013246,0.447388,300.6, 22.7, -19.5,0,0,1024,1024,1024,1024,0,0,0,0,316.3,-29.6,0,39,3.717,3.717,3.708,0,0,0,8.059,106.7,536.19421532094,11.48294,6,P-GPS,
1022700,2025-03-04 14:01:31,51.2588817608989,-0.0459660802660822,11.48294,,,536.19421532094,2.624672,6.1963238,95.03445186,3018.10377112,23,5,11.033,564.73752332094,40.026248,31.6303316,368.89108792,6.039738,-1.342164,0,300.8, 23.5, -21.1,0,0,1024,1024,1024,1024,0,0,0,0,316.3,-29.6,0,39,3.717,3.717,3.708,0,0,0,8.059,106.7,536.19421532094,11.48294,6,P-GPS,
1022800,2025-03-04 14:01:31,51.2588842136367,-0.045967570093061,11.48294,,,536.19421532094,2.624672,4.8317904,95.951118556,3019.0617764,23,5,11.033,564.73752332094,40.026248,31.6303316,368.89108792,4.697574,-1.11847,0,301.1, 22.1, -21,0,0,1024,1024,1024,1024,0,0,0,0,316.3,-29.6,0,39,3.717,3.717,3.708,0,0,0,8.059,106.7,536.19421532094,11.48294,6,P-GPS,
1022900,2025-03-04 14:01:31,51.2588872370594,-0.0459679178184117,11.48294,,,536.19421532094,2.624672,3.4225182,97.05708972,3020.16741948,23,5,11.033,564.73752332094,40.026248,31.6303316,368.89108792,3.35541,-0.671082,0,302.4, 19.2, -17.2,0,0,1024,1024,1024,1024,0,0,0,0,316.3,-29.6,0,39,3.717,3.717,3.708,0,0,0,8.059,106.7,536.19421532094,11.48294,6,P-GPS,
1023000,2025-03-04 14:01:31,51.2588888270538,-0.0459689218166364,11.48294,,,536.19421532094,2.624672,2.5053728,97.65256218,3020.79077908,23,5,11.044,564.73752332094,40.026248,31.6303316,368.89108792,2.460634,-0.447388,-0.223694,303.9, 14.2, -12.8,0,0,1024,1024,1024,1024,0,0,0,0,316.3,-29.6,0,38,3.642,3.653,3.633,0,0,0,6.835,106.7,536.19421532094,11.48294,6,P-GPS,
1023100,2025-03-04 14:01:31,51.2588901006257,-0.0459687450139488,11.48294,,,536.19421532094,2.624672,1.8119214,98.112864032,3021.25665836,23,5,11.044,564.73752332094,40.026248,31.6303316,368.89108792,1.789552,-0.223694,0,304.7, 10.9, -9.8,0,0,1024,1024,1024,858,0,0,0,-25,316.3,-29.6,0,38,3.642,3.653,3.633,0,0,0,6.835,106.7,536.19421532094,11.48294,6,P-GPS,
1023200,2025-03-04 14:01:31,51.258891202348,-0.0459694460434548,11.48294,,,536.19421532094,2.624672,1.3645334,98.525593704,3021.68972924,23,5,11.044,564.73752332094,40.026248,31.6303316,368.89108792,1.342164,-0.223694,0,305, 8.3, -8.2,0,0,1024,1024,1024,364,0,0,0,-100,316.3,-29.6,0,38,3.642,3.653,3.633,0,0,0,6.835,106.7,536.19421532094,11.48294,6,P-GPS,
1023300,2025-03-04 14:01:31,51.2588919747633,-0.0459695827366918,11.48294,,,536.19421532094,2.624672,0.9171454,98.80905828,3021.97188148,23,5,11.044,564.73752332094,40.026248,31.6303316,368.89108792,0.894776,-0.223694,0,303.5, 5.5, -5.5,0,0,1024,1024,1024,364,0,0,0,-100,314.6,-29.6,0,38,3.642,3.653,3.633,0,0,0,6.835,106.7,536.19421532094,11.48294,6,P-GPS,
1023400,2025-03-04 14:01:31,51.2588928255132,-0.0459701308102032,11.48294,,,536.19421532094,2.624672,0.671082,99.127955928,3022.30652716,23,5,11.044,564.73752332094,40.026248,31.6303316,368.89108792,0.671082,0,0,300.9, 4.4, -3.8,0,0,1024,1024,1024,364,0,0,0,-100,310.3,-29.6,0,38,3.642,3.653,3.633,0,0,0,6.835,106.7,536.19421532094,11.48294,6,P-GPS,
1023500,2025-03-04 14:01:32,51.2588928775649,-0.0459698212841925,11.48294,,,536.19421532094,2.952756,0.447388,99.141407372,3022.38198648,23,5,11.044,564.73752332094,40.026248,31.6303316,368.89108792,0.447388,0,0,296.3, 3.4, -3.8,0,0,1024,1024,1024,364,0,0,0,-100,304.8,-29.6,0,38,3.642,3.653,3.633,0,0,0,6.835,106.7,536.19421532094,11.48294,6,P-GPS,
1023600,2025-03-04 14:01:32,51.2588935863119,-0.0459702169013835,11.48294,,,536.19421532094,2.952756,0.447388,99.40617116,3022.6542962,23,5,11.044,564.73752332094,40.026248,31.6303316,368.89108792,0.447388,0,0,291, 2.6, -4.1,0,0,1024,1024,1024,364,0,0,0,-100,298.9,-29.6,0,38,3.642,3.653,3.633,0,0,0,6.835,106.7,536.19421532094,11.48294,6,P-GPS,
1023700,2025-03-04 14:01:32,51.2588928488147,-0.0459697169795044,11.48294,,,536.19421532094,2.952756,0.447388,99.129268264,3022.94629096,23,5,11.044,564.73752332094,40.026248,31.6303316,368.89108792,0.447388,0,0,285.1, 2.2, -4.2,0,0,1024,1024,1024,364,0,0,0,-100,292.9,-29.6,0,38,3.642,3.653,3.633,0,0,0,6.835,106.7,536.19421532094,11.48294,6,P-GPS,
1023800,2025-03-04 14:01:32,51.2588933733759,-0.045969992782174,11.48294,,,536.19421532094,2.952756,0.223694,99.324806328,3023.14970304,23,5,11.044,564.73752332094,40.026248,31.6303316,368.89108792,0.223694,0,0,278.9, 2.1, -2.7,0,0,1024,1024,1024,364,0,0,0,-100,287,-29.6,0,38,3.642,3.653,3.633,0,0,0,6.835,106.7,536.19421532094,11.48294,6,P-GPS,
1023900,2025-03-04 14:01:32,51.2588926603797,-0.0459695077335393,11.48294,,,536.19421532094,2.952756,0.223694,99.057089784,3023.43185528,23,5,11.044,564.73752332094,40.026248,31.6303316,368.89108792,0.223694,0,0,273.2, 1.6, -1.9,0,0,1024,1024,1024,364,0,0,0,-100,281,-29.6,0,38,3.642,3.653,3.633,0,0,0,6.835,106.7,536.19421532094,11.48294,6,P-GPS,
1024000,2025-03-04 14:01:32,51.2588918220001,-0.0459690788105329,11.48294,,,536.19421532094,2.952756,0.223694,98.744753816,3023.7533776,23,5,11.035,564.73752332094,40.026248,31.6303316,368.89108792,0.223694,0,0,267.7, 0.7, -2.8,0,0,1024,1024,1024,364,0,0,0,-100,275,-29.6,0,38,3.685,3.688,3.668,0,0,0,9.714,106.88,536.19421532094,11.48294,6,P-GPS,
1024100,2025-03-04 14:01:32,51.2588921281769,-0.0459691103914493,11.48294,,,536.19421532094,2.952756,0.223694,98.85663046,3023.86492616,23,5,11.035,564.73752332094,40.026248,31.6303316,368.89108792,0.223694,0,0,261.9, 0.1, -3.2,0,0,1024,1024,1024,364,0,0,0,-100,269,-29.6,0,38,3.685,3.688,3.668,0,0,0,9.714,106.88,536.19421532094,11.48294,6,P-GPS,
1024200,2025-03-04 14:01:32,51.2588924149242,-0.0459691383173616,11.48294,,,536.19421532094,3.28084,0,98.96161734,3023.96991304,23,5,11.035,564.73752332094,40.026248,31.6303316,368.89108792,0,0,0,256, 0.1, -2.5,0,0,1024,1024,1024,364,0,0,0,-100,263,-29.6,0,38,3.685,3.688,3.668,0,0,0,9.714,106.88,536.19421532094,11.48294,6,P-GPS,
1024300,2025-03-04 14:01:32,51.2588915381654,-0.0459687234874016,11.48294,,,536.19421532094,3.28084,0,98.635501844,3024.30455872,23,5,11.035,564.73752332094,40.026248,31.6303316,368.89108792,0,0,0,250.1, 0.3, -1.9,0,0,1024,1024,1024,364,0,0,0,-100,257,-29.6,0,38,3.685,3.688,3.668,0,0,0,9.714,106.88,536.19421532094,11.48294,6,P-GPS,
1024400,2025-03-04 14:01:32,51.25889171937,-0.0459686950755111,11.48294,,,536.19421532094,3.28084,0,98.701118644,3024.37017552,23,5,11.035,564.73752332094,40.026248,31.6303316,368.89108792,0,0,0,243.9, 0, -1.1,0,0,1024,1024,1024,364,0,0,0,-100,250.9,-29.6,0,38,3.685,3.688,3.668,0,0,0,9.714,106.88,536.19421532094,11.48294,6,P-GPS,
1024500,2025-03-04 14:01:33,51.2588908124904,-0.0459684964113454,11.48294,,,536.19421532094,3.28084,0,98.3677853,3024.7048212,23,5,11.035,564.73752332094,40.026248,31.6303316,368.89108792,0,0,0,238.1, 0, -1,0,0,1024,1024,1024,364,0,0,0,-100,244.9,-29.6,0,38,3.685,3.688,3.668,0,0,0,9.714,106.88,536.19421532094,11.48294,6,P-GPS,
1024600,2025-03-04 14:01:33,51.258890928793,-0.0459684388962656,11.48294,,,536.19421532094,3.28084,0,98.409123884,3024.74747212,23,5,11.035,564.73752332094,40.026248,31.6303316,368.89108792,0,0,0,232.4, 0.5, -0.9,0,0,1024,1024,1024,364,0,0,0,-100,239,-29.6,0,38,3.685,3.688,3.668,0,0,0,9.714,106.88,536.19421532094,11.48294,6,P-GPS,
1024700,2025-03-04 14:01:33,51.258890329461,-0.0459681584118732,11.48294,,,536.19421532094,3.28084,0,98.186354848,3024.97713092,23,5,11.035,564.73752332094,40.026248,31.6303316,368.89108792,0,0,0,226.6, 0, -0.7,0,0,1024,1024,1024,364,0,0,0,-100,233,-29.6,0,38,3.685,3.688,3.668,0,0,0,9.714,106.88,536.19421532094,11.48294,6,P-GPS,
1024800,2025-03-04 14:01:33,51.2588904271566,-0.0459680573446923,11.48294,,,536.19421532094,3.28084,0,98.220475584,3025.01978184,23,5,11.035,564.73752332094,40.026248,31.6303316,368.89108792,0,0,0,220.7, -0.5, -0.7,0,0,1024,1024,1024,364,0,0,0,-100,227,-29.6,0,38,3.685,3.688,3.668,0,0,0,9.714,106.88,536.19421532094,11.48294,6,P-GPS,
1024900,2025-03-04 14:01:33,51.2588900350035,-0.045967742219871,11.48294,,,536.19421532094,3.28084,0,98.0725097,3025.17726216,23,5,11.035,564.73752332094,40.026248,31.6303316,368.89108792,0,0,0,214.7, -0.7, -1,0,0,1024,1024,1024,364,0,0,0,-100,221,-29.6,0,38,3.685,3.688,3.668,0,0,0,9.714,106.88,536.19421532094,11.48294,6,P-GPS,
1025000,2025-03-04 14:01:33,51.2588900986376,-0.0459676390514115,11.48294,,,536.19421532094,3.28084,0,98.094163244,3025.21007056,23,5,11.037,564.73752332094,40.026248,31.6303316,368.89108792,0,0,0,208.6, -0.8, -1.1,0,0,1024,1024,1024,364,0,0,0,-100,215,-29.6,0,38,3.685,3.688,3.669,0,0,0,7.487,106.88,536.19421532094,11.48294,6,P-GPS,
1025100,2025-03-04 14:01:33,51.2588897098085,-0.045967650132802,11.811024,,,536.52229932094,3.28084,0,97.95275904,3025.35442752,23,5,11.037,564.73752332094,40.026248,31.6303316,368.89108792,0,0,0,202.5, -0.6, -1,0,0,1024,1024,1024,364,0,0,0,-100,209,-29.6,0,38,3.685,3.688,3.669,0,0,0,7.487,106.88,536.52229932094,11.811024,6,P-GPS,
1025200,2025-03-04 14:01:33,51.2588897221789,-0.0459675472654867,11.48294,,,536.19421532094,3.28084,0,97.955383712,3025.3773934,23,5,11.037,564.73752332094,40.026248,31.6303316,368.89108792,0,0,0,196.6, -0.4, -0.7,0,0,1024,1024,1024,364,0,0,0,-100,202.9,-29.6,0,38,3.685,3.688,3.669,0,0,0,7.487,106.88,536.19421532094,11.48294,6,P-GPS,
